long,date,time,s_error,p_detected,unique_id,mag_type,s_confidence,catalogued,plot_path,p_error,lat,depth,event_id,s_detected,epi_distance,mag,s_predicted,code,detected,provider,p_confidence,p_predicted,network
,2024-07-02,2024-07-02T02:56:37.620000,,2024-07-02T02:56:37.620000,2024-07-02_53,,,False,,,,,,,,,,R50D6,True,Detection,0.3569325804710388,,AM
,2024-07-02,2024-07-02T02:57:08.010000,,2024-07-02T02:57:08.010000,2024-07-02_54,,,False,,,,,,,,,,R50D6,True,Detection,0.6207219958305359,,AM
,2024-07-02,2024-07-02T03:03:41.010000,,2024-07-02T03:03:41.010000,2024-07-02_55,,,False,,,,,,,,,,R50D6,True,Detection,0.4427254498004913,,AM
,2024-07-02,2024-07-02T03:04:38.030000,,2024-07-02T03:04:38.030000,2024-07-02_56,,,False,,,,,,,,,,R50D6,True,Detection,0.7006887197494507,,AM
,2024-07-02,2024-07-02T03:06:08.700000,,2024-07-02T03:06:08.700000,2024-07-02_57,,,False,,,,,,,,,,R50D6,True,Detection,0.5760787129402161,,AM
,2024-07-02,2024-07-02T03:16:36.610000,,2024-07-02T03:16:36.610000,2024-07-02_58,,,False,,,,,,,,,,R50D6,True,Detection,0.7042570114135742,,AM
,2024-07-02,2024-07-02T03:29:05.120000,,2024-07-02T03:29:05.120000,2024-07-02_59,,,False,,,,,,,,,,R50D6,True,Detection,0.6966368556022644,,AM
,2024-07-02,2024-07-02T03:30:23.140000,,2024-07-02T03:30:23.140000,2024-07-02_60,,,False,,,,,,,,,,R50D6,True,Detection,0.6708332300186157,,AM
,2024-07-02,2024-07-02T03:32:08.750000,,2024-07-02T03:32:08.750000,2024-07-02_61,,,False,,,,,,,,,,R50D6,True,Detection,0.5693806409835815,,AM
,2024-07-02,2024-07-02T03:41:07.960000,,2024-07-02T03:41:07.960000,2024-07-02_62,,,False,,,,,,,,,,R50D6,True,Detection,0.2863121330738067,,AM
,2024-07-02,2024-07-02T03:44:06.010000,,2024-07-02T03:44:06.010000,2024-07-02_63,,,False,,,,,,,,,,R50D6,True,Detection,0.7970314621925354,,AM
,2024-07-02,2024-07-02T03:44:06.950000,,2024-07-02T03:44:06.950000,2024-07-02_64,,,False,,,,,,,,,,R50D6,True,Detection,0.2348194420337677,,AM
,2024-07-02,2024-07-02T03:45:22.090000,,2024-07-02T03:45:22.090000,2024-07-02_65,,,False,,,,,,,,,,R50D6,True,Detection,0.241254910826683,,AM
,2024-07-02,2024-07-02T03:46:06.120000,,2024-07-02T03:46:06.120000,2024-07-02_66,,,False,,,,,,,,,,R50D6,True,Detection,0.5505307912826538,,AM
,2024-07-02,2024-07-02T03:47:51.100000,,2024-07-02T03:47:51.100000,2024-07-02_67,,,False,,,,,,,,,,R50D6,True,Detection,0.478683203458786,,AM
,2024-07-02,2024-07-02T03:49:08.910000,,2024-07-02T03:49:08.910000,2024-07-02_68,,,False,,,,,,,,,,R50D6,True,Detection,0.3096268773078918,,AM
,2024-07-02,2024-07-02T03:49:09.990000,,2024-07-02T03:49:09.990000,2024-07-02_69,,,False,,,,,,,,,,R50D6,True,Detection,0.5338224172592163,,AM
,2024-07-02,2024-07-02T03:54:06.660000,,2024-07-02T03:54:06.660000,2024-07-02_70,,,False,,,,,,,,,,R50D6,True,Detection,0.2107054740190506,,AM
,2024-07-02,2024-07-02T03:59:13.380000,,2024-07-02T03:59:13.380000,2024-07-02_71,,,False,,,,,,,,,,R50D6,True,Detection,0.2644323706626892,,AM
,2024-07-02,2024-07-02T04:08:16.290000,,2024-07-02T04:08:16.290000,2024-07-02_72,,,False,,,,,,,,,,R50D6,True,Detection,0.22540844976902,,AM
,2024-07-02,2024-07-02T04:08:20.820000,,,2024-07-02_73,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T04:10:21.220000,,2024-07-02T04:10:21.220000,2024-07-02_74,,,False,,,,,,,,,,R50D6,True,Detection,0.4372085332870483,,AM
,2024-07-02,2024-07-02T04:15:37.890000,,2024-07-02T04:15:37.890000,2024-07-02_75,,,False,,,,,,,,,,R50D6,True,Detection,0.6902045607566833,,AM
,2024-07-02,2024-07-02T04:17:53.090000,,2024-07-02T04:17:53.090000,2024-07-02_76,,,False,,,,,,,,,,R50D6,True,Detection,0.7193967700004578,,AM
,2024-07-02,2024-07-02T04:20:54.870000,,2024-07-02T04:20:54.870000,2024-07-02_77,,,False,,,,,,,,,,R50D6,True,Detection,0.3297474086284637,,AM
,2024-07-02,2024-07-02T04:25:54.390000,,2024-07-02T04:25:54.390000,2024-07-02_78,,,False,,,,,,,,,,R50D6,True,Detection,0.6834668517112732,,AM
,2024-07-02,2024-07-02T04:30:56.040000,,2024-07-02T04:30:56.040000,2024-07-02_79,,,False,,,,,,,,,,R50D6,True,Detection,0.2139765918254852,,AM
,2024-07-02,2024-07-02T04:45:13.640000,,2024-07-02T04:45:13.640000,2024-07-02_80,,,False,,,,,,,,,,R50D6,True,Detection,0.8377528786659241,,AM
,2024-07-02,2024-07-02T04:45:13.950000,,,2024-07-02_81,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T04:55:39.990000,,2024-07-02T04:55:39.990000,2024-07-02_82,,,False,,,,,,,,,,R50D6,True,Detection,0.3025429248809814,,AM
,2024-07-02,2024-07-02T04:58:35.010000,,2024-07-02T04:58:35.010000,2024-07-02_83,,,False,,,,,,,,,,R50D6,True,Detection,0.5592109560966492,,AM
,2024-07-02,2024-07-02T05:13:07.990000,,2024-07-02T05:13:07.990000,2024-07-02_84,,,False,,,,,,,,,,R50D6,True,Detection,0.3462421596050262,,AM
,2024-07-02,2024-07-02T05:14:35.960000,,2024-07-02T05:14:35.960000,2024-07-02_85,,,False,,,,,,,,,,R50D6,True,Detection,0.2153880894184112,,AM
,2024-07-02,2024-07-02T05:14:51.900000,,2024-07-02T05:14:51.900000,2024-07-02_86,,,False,,,,,,,,,,R50D6,True,Detection,0.6833687424659729,,AM
,2024-07-02,2024-07-02T05:16:05,,2024-07-02T05:16:05,2024-07-02_87,,,False,,,,,,,,,,R50D6,True,Detection,0.2958018183708191,,AM
,2024-07-02,2024-07-02T05:16:06,,2024-07-02T05:16:06,2024-07-02_88,,,False,,,,,,,,,,R50D6,True,Detection,0.231628730893135,,AM
,2024-07-02,2024-07-02T05:19:28.030000,,2024-07-02T05:19:28.030000,2024-07-02_89,,,False,,,,,,,,,,R50D6,True,Detection,0.6260112524032593,,AM
,2024-07-02,2024-07-02T05:20:29.690000,,2024-07-02T05:20:29.690000,2024-07-02_90,,,False,,,,,,,,,,R50D6,True,Detection,0.2271422296762466,,AM
,2024-07-02,2024-07-02T05:21:13.510000,,2024-07-02T05:21:13.510000,2024-07-02_91,,,False,,,,,,,,,,R50D6,True,Detection,0.4870806336402893,,AM
,2024-07-02,2024-07-02T05:22:25.940000,,2024-07-02T05:22:25.940000,2024-07-02_92,,,False,,,,,,,,,,R50D6,True,Detection,0.8046543002128601,,AM
,2024-07-02,2024-07-02T05:22:27.470000,,,2024-07-02_93,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T05:22:46.840000,,2024-07-02T05:22:46.840000,2024-07-02_94,,,False,,,,,,,,,,R50D6,True,Detection,0.203774407505989,,AM
,2024-07-02,2024-07-02T05:23:42.300000,,2024-07-02T05:23:42.300000,2024-07-02_95,,,False,,,,,,,,,,R50D6,True,Detection,0.4227811396121979,,AM
,2024-07-02,2024-07-02T05:24:28.250000,,2024-07-02T05:24:28.250000,2024-07-02_96,,,False,,,,,,,,,,R50D6,True,Detection,0.5353203415870667,,AM
,2024-07-02,2024-07-02T05:25:20.170000,,2024-07-02T05:25:20.170000,2024-07-02_97,,,False,,,,,,,,,,R50D6,True,Detection,0.6818107962608337,,AM
,2024-07-02,2024-07-02T05:35:36.060000,,2024-07-02T05:35:36.060000,2024-07-02_98,,,False,,,,,,,,,,R50D6,True,Detection,0.2186940312385559,,AM
,2024-07-02,2024-07-02T05:37:38.010000,,2024-07-02T05:37:38.010000,2024-07-02_99,,,False,,,,,,,,,,R50D6,True,Detection,0.7663959860801697,,AM
,2024-07-02,2024-07-02T05:38:22.780000,,2024-07-02T05:38:22.780000,2024-07-02_100,,,False,,,,,,,,,,R50D6,True,Detection,0.3388813436031341,,AM
,2024-07-02,2024-07-02T05:42:20.850000,,2024-07-02T05:42:20.850000,2024-07-02_101,,,False,,,,,,,,,,R50D6,True,Detection,0.2588863670825958,,AM
,2024-07-02,2024-07-02T05:44:34,,2024-07-02T05:44:34,2024-07-02_102,,,False,,,,,,,,,,R50D6,True,Detection,0.4135575592517853,,AM
,2024-07-02,2024-07-02T05:45:53.140000,,2024-07-02T05:45:53.140000,2024-07-02_103,,,False,,,,,,,,,,R50D6,True,Detection,0.274556964635849,,AM
,2024-07-02,2024-07-02T05:46:19.260000,,2024-07-02T05:46:19.260000,2024-07-02_104,,,False,,,,,,,,,,R50D6,True,Detection,0.7100844383239746,,AM
,2024-07-02,2024-07-02T05:50:25.140000,,2024-07-02T05:50:25.140000,2024-07-02_105,,,False,,,,,,,,,,R50D6,True,Detection,0.2897452712059021,,AM
,2024-07-02,2024-07-02T05:51:36,,2024-07-02T05:51:36,2024-07-02_106,,,False,,,,,,,,,,R50D6,True,Detection,0.8543188571929932,,AM
,2024-07-02,2024-07-02T05:53:36.990000,,2024-07-02T05:53:36.990000,2024-07-02_107,,,False,,,,,,,,,,R50D6,True,Detection,0.8119795918464661,,AM
,2024-07-02,2024-07-02T05:53:37.720000,,,2024-07-02_108,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T05:55:08.340000,,2024-07-02T05:55:08.340000,2024-07-02_109,,,False,,,,,,,,,,R50D6,True,Detection,0.6448702812194824,,AM
,2024-07-02,2024-07-02T06:00:09.990000,,2024-07-02T06:00:09.990000,2024-07-02_110,,,False,,,,,,,,,,R50D6,True,Detection,0.836040735244751,,AM
,2024-07-02,2024-07-02T06:05:10.370000,,2024-07-02T06:05:10.370000,2024-07-02_111,,,False,,,,,,,,,,R50D6,True,Detection,0.4956517219543457,,AM
,2024-07-02,2024-07-02T06:05:10.770000,,,2024-07-02_112,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T06:06:15.820000,,2024-07-02T06:06:15.820000,2024-07-02_113,,,False,,,,,,,,,,R50D6,True,Detection,0.4460572004318237,,AM
,2024-07-02,2024-07-02T06:13:11.260000,,2024-07-02T06:13:11.260000,2024-07-02_114,,,False,,,,,,,,,,R50D6,True,Detection,0.3581692576408386,,AM
,2024-07-02,2024-07-02T06:14:15.590000,,2024-07-02T06:14:15.590000,2024-07-02_115,,,False,,,,,,,,,,R50D6,True,Detection,0.3603579103946686,,AM
,2024-07-02,2024-07-02T06:14:58.440000,,2024-07-02T06:14:58.440000,2024-07-02_116,,,False,,,,,,,,,,R50D6,True,Detection,0.5561297535896301,,AM
,2024-07-02,2024-07-02T06:14:59.170000,,,2024-07-02_117,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T06:20:06.040000,,2024-07-02T06:20:06.040000,2024-07-02_118,,,False,,,,,,,,,,R50D6,True,Detection,0.5716283917427063,,AM
,2024-07-02,2024-07-02T06:24:21.030000,,2024-07-02T06:24:21.030000,2024-07-02_119,,,False,,,,,,,,,,R50D6,True,Detection,0.2483884990215301,,AM
,2024-07-02,2024-07-02T06:31:09.010000,,2024-07-02T06:31:09.010000,2024-07-02_120,,,False,,,,,,,,,,R50D6,True,Detection,0.8193336725234985,,AM
,2024-07-02,2024-07-02T06:31:13.340000,,,2024-07-02_121,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T06:33:07.950000,,2024-07-02T06:33:07.950000,2024-07-02_122,,,False,,,,,,,,,,R50D6,True,Detection,0.2329067289829254,,AM
,2024-07-02,2024-07-02T06:35:21.060000,,2024-07-02T06:35:21.060000,2024-07-02_123,,,False,,,,,,,,,,R50D6,True,Detection,0.5926613807678223,,AM
,2024-07-02,2024-07-02T06:37:06.050000,,2024-07-02T06:37:06.050000,2024-07-02_124,,,False,,,,,,,,,,R50D6,True,Detection,0.54917311668396,,AM
,2024-07-02,2024-07-02T06:37:18.830000,,2024-07-02T06:37:18.830000,2024-07-02_125,,,False,,,,,,,,,,R50D6,True,Detection,0.4754983186721802,,AM
,2024-07-02,2024-07-02T06:39:08.980000,,2024-07-02T06:39:08.980000,2024-07-02_126,,,False,,,,,,,,,,R50D6,True,Detection,0.2275577783584594,,AM
,2024-07-02,2024-07-02T06:42:21.540000,,2024-07-02T06:42:21.540000,2024-07-02_127,,,False,,,,,,,,,,R50D6,True,Detection,0.2455536872148513,,AM
,2024-07-02,2024-07-02T06:43:55.690000,,2024-07-02T06:43:55.690000,2024-07-02_128,,,False,,,,,,,,,,R50D6,True,Detection,0.3770045638084411,,AM
,2024-07-02,2024-07-02T06:43:56.130000,,,2024-07-02_129,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T06:45:51.770000,,2024-07-02T06:45:51.770000,2024-07-02_130,,,False,,,,,,,,,,R50D6,True,Detection,0.6394895911216736,,AM
,2024-07-02,2024-07-02T06:45:52.360000,,,2024-07-02_131,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T06:48:07.990000,,2024-07-02T06:48:07.990000,2024-07-02_132,,,False,,,,,,,,,,R50D6,True,Detection,0.7823113203048706,,AM
,2024-07-02,2024-07-02T06:51:37.970000,,2024-07-02T06:51:37.970000,2024-07-02_133,,,False,,,,,,,,,,R50D6,True,Detection,0.2866979539394378,,AM
,2024-07-02,2024-07-02T06:52:15.710000,,2024-07-02T06:52:15.710000,2024-07-02_134,,,False,,,,,,,,,,R50D6,True,Detection,0.3519202768802643,,AM
,2024-07-02,2024-07-02T06:55:36.010000,,2024-07-02T06:55:36.010000,2024-07-02_135,,,False,,,,,,,,,,R50D6,True,Detection,0.8820645213127136,,AM
,2024-07-02,2024-07-02T06:55:49.250000,,2024-07-02T06:55:49.250000,2024-07-02_136,,,False,,,,,,,,,,R50D6,True,Detection,0.226528063416481,,AM
,2024-07-02,2024-07-02T06:58:09,,2024-07-02T06:58:09,2024-07-02_137,,,False,,,,,,,,,,R50D6,True,Detection,0.7680964469909668,,AM
,2024-07-02,2024-07-02T06:58:38.690000,,2024-07-02T06:58:38.690000,2024-07-02_138,,,False,,,,,,,,,,R50D6,True,Detection,0.2791419625282287,,AM
,2024-07-02,2024-07-02T06:59:18.880000,,2024-07-02T06:59:18.880000,2024-07-02_139,,,False,,,,,,,,,,R50D6,True,Detection,0.297194093465805,,AM
,2024-07-02,2024-07-02T07:01:04.660000,,2024-07-02T07:01:04.660000,2024-07-02_140,,,False,,,,,,,,,,R50D6,True,Detection,0.2546450197696686,,AM
,2024-07-02,2024-07-02T07:01:22.090000,,2024-07-02T07:01:22.090000,2024-07-02_141,,,False,,,,,,,,,,R50D6,True,Detection,0.4252759516239166,,AM
,2024-07-02,2024-07-02T07:01:49.340000,,2024-07-02T07:01:49.340000,2024-07-02_142,,,False,,,,,,,,,,R50D6,True,Detection,0.3116635978221893,,AM
,2024-07-02,2024-07-02T07:02:27.960000,,2024-07-02T07:02:27.960000,2024-07-02_143,,,False,,,,,,,,,,R50D6,True,Detection,0.8692439198493958,,AM
,2024-07-02,2024-07-02T07:04:42.970000,,2024-07-02T07:04:42.970000,2024-07-02_144,,,False,,,,,,,,,,R50D6,True,Detection,0.6834626197814941,,AM
,2024-07-02,2024-07-02T07:05:20.560000,,2024-07-02T07:05:20.560000,2024-07-02_145,,,False,,,,,,,,,,R50D6,True,Detection,0.2371091544628143,,AM
,2024-07-02,2024-07-02T07:06:25.730000,,2024-07-02T07:06:25.730000,2024-07-02_146,,,False,,,,,,,,,,R50D6,True,Detection,0.7228128910064697,,AM
,2024-07-02,2024-07-02T07:07:22.120000,,2024-07-02T07:07:22.120000,2024-07-02_147,,,False,,,,,,,,,,R50D6,True,Detection,0.2036414742469787,,AM
,2024-07-02,2024-07-02T07:08:08.990000,,2024-07-02T07:08:08.990000,2024-07-02_148,,,False,,,,,,,,,,R50D6,True,Detection,0.200828269124031,,AM
,2024-07-02,2024-07-02T07:08:09.980000,,2024-07-02T07:08:09.980000,2024-07-02_149,,,False,,,,,,,,,,R50D6,True,Detection,0.4211467802524566,,AM
,2024-07-02,2024-07-02T07:08:10.990000,,2024-07-02T07:08:10.990000,2024-07-02_150,,,False,,,,,,,,,,R50D6,True,Detection,0.2375498116016388,,AM
,2024-07-02,2024-07-02T07:08:17.740000,,2024-07-02T07:08:17.740000,2024-07-02_151,,,False,,,,,,,,,,R50D6,True,Detection,0.2246023416519165,,AM
,2024-07-02,2024-07-02T07:09:35.250000,,2024-07-02T07:09:35.250000,2024-07-02_152,,,False,,,,,,,,,,R50D6,True,Detection,0.6498317718505859,,AM
,2024-07-02,2024-07-02T07:10:14.200000,,2024-07-02T07:10:14.200000,2024-07-02_153,,,False,,,,,,,,,,R50D6,True,Detection,0.2221763134002685,,AM
,2024-07-02,2024-07-02T07:10:21.380000,,2024-07-02T07:10:21.380000,2024-07-02_154,,,False,,,,,,,,,,R50D6,True,Detection,0.2158641517162323,,AM
,2024-07-02,2024-07-02T07:13:10.980000,,2024-07-02T07:13:10.980000,2024-07-02_155,,,False,,,,,,,,,,R50D6,True,Detection,0.3853301405906677,,AM
,2024-07-02,2024-07-02T07:13:12.450000,,,2024-07-02_156,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T07:15:23.030000,,2024-07-02T07:15:23.030000,2024-07-02_157,,,False,,,,,,,,,,R50D6,True,Detection,0.4338863790035248,,AM
,2024-07-02,2024-07-02T07:16:36.010000,,2024-07-02T07:16:36.010000,2024-07-02_158,,,False,,,,,,,,,,R50D6,True,Detection,0.8566048741340637,,AM
,2024-07-02,2024-07-02T07:17:06,,2024-07-02T07:17:06,2024-07-02_159,,,False,,,,,,,,,,R50D6,True,Detection,0.6223212480545044,,AM
,2024-07-02,2024-07-02T07:17:11.410000,,2024-07-02T07:17:11.410000,2024-07-02_160,,,False,,,,,,,,,,R50D6,True,Detection,0.2595605552196502,,AM
,2024-07-02,2024-07-02T07:17:52.890000,,2024-07-02T07:17:52.890000,2024-07-02_161,,,False,,,,,,,,,,R50D6,True,Detection,0.258633404970169,,AM
,2024-07-02,2024-07-02T07:21:51.060000,,2024-07-02T07:21:51.060000,2024-07-02_162,,,False,,,,,,,,,,R50D6,True,Detection,0.554864227771759,,AM
,2024-07-02,2024-07-02T07:23:05,,2024-07-02T07:23:05,2024-07-02_163,,,False,,,,,,,,,,R50D6,True,Detection,0.3376325070858001,,AM
,2024-07-02,2024-07-02T07:24:33.390000,,2024-07-02T07:24:33.390000,2024-07-02_164,,,False,,,,,,,,,,R50D6,True,Detection,0.6065933704376221,,AM
,2024-07-02,2024-07-02T07:28:36.980000,,2024-07-02T07:28:36.980000,2024-07-02_165,,,False,,,,,,,,,,R50D6,True,Detection,0.3391775786876678,,AM
,2024-07-02,2024-07-02T07:28:37.990000,,2024-07-02T07:28:37.990000,2024-07-02_166,,,False,,,,,,,,,,R50D6,True,Detection,0.2953572571277618,,AM
,2024-07-02,2024-07-02T07:31:07.990000,,2024-07-02T07:31:07.990000,2024-07-02_167,,,False,,,,,,,,,,R50D6,True,Detection,0.7762895226478577,,AM
,2024-07-02,2024-07-02T07:31:37.790000,,,2024-07-02_168,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T07:32:18.050000,,2024-07-02T07:32:18.050000,2024-07-02_169,,,False,,,,,,,,,,R50D6,True,Detection,0.6521198749542236,,AM
,2024-07-02,2024-07-02T07:32:22.010000,,2024-07-02T07:32:22.010000,2024-07-02_170,,,False,,,,,,,,,,R50D6,True,Detection,0.2656532824039459,,AM
,2024-07-02,2024-07-02T07:34:22.960000,,2024-07-02T07:34:22.960000,2024-07-02_171,,,False,,,,,,,,,,R50D6,True,Detection,0.5760895609855652,,AM
,2024-07-02,2024-07-02T07:35:40,,2024-07-02T07:35:40,2024-07-02_172,,,False,,,,,,,,,,R50D6,True,Detection,0.4443451464176178,,AM
,2024-07-02,2024-07-02T07:36:35.020000,,2024-07-02T07:36:35.020000,2024-07-02_173,,,False,,,,,,,,,,R50D6,True,Detection,0.7992601990699768,,AM
,2024-07-02,2024-07-02T07:38:12.050000,,2024-07-02T07:38:12.050000,2024-07-02_174,,,False,,,,,,,,,,R50D6,True,Detection,0.2255292385816574,,AM
,2024-07-02,2024-07-02T07:38:13.150000,,,2024-07-02_175,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T07:38:30.250000,,2024-07-02T07:38:30.250000,2024-07-02_176,,,False,,,,,,,,,,R50D6,True,Detection,0.3798619210720062,,AM
,2024-07-02,2024-07-02T07:40:25.100000,,2024-07-02T07:40:25.100000,2024-07-02_177,,,False,,,,,,,,,,R50D6,True,Detection,0.3523600399494171,,AM
,2024-07-02,2024-07-02T07:40:50.510000,,2024-07-02T07:40:50.510000,2024-07-02_178,,,False,,,,,,,,,,R50D6,True,Detection,0.204699695110321,,AM
,2024-07-02,2024-07-02T07:42:24.860000,,2024-07-02T07:42:24.860000,2024-07-02_179,,,False,,,,,,,,,,R50D6,True,Detection,0.5372574329376221,,AM
,2024-07-02,2024-07-02T07:43:43.480000,,2024-07-02T07:43:43.480000,2024-07-02_180,,,False,,,,,,,,,,R50D6,True,Detection,0.8040966987609863,,AM
,2024-07-02,2024-07-02T07:44:16.700000,,2024-07-02T07:44:16.700000,2024-07-02_181,,,False,,,,,,,,,,R50D6,True,Detection,0.4877544641494751,,AM
,2024-07-02,2024-07-02T07:45:52.120000,,2024-07-02T07:45:52.120000,2024-07-02_182,,,False,,,,,,,,,,R50D6,True,Detection,0.4494199156761169,,AM
,2024-07-02,2024-07-02T07:46:54.010000,,2024-07-02T07:46:54.010000,2024-07-02_183,,,False,,,,,,,,,,R50D6,True,Detection,0.4026679098606109,,AM
,2024-07-02,2024-07-02T07:50:23.860000,,2024-07-02T07:50:23.860000,2024-07-02_184,,,False,,,,,,,,,,R50D6,True,Detection,0.4109596610069275,,AM
,2024-07-02,2024-07-02T07:51:11.010000,,2024-07-02T07:51:11.010000,2024-07-02_185,,,False,,,,,,,,,,R50D6,True,Detection,0.8417521119117737,,AM
,2024-07-02,2024-07-02T07:53:11.110000,,2024-07-02T07:53:11.110000,2024-07-02_186,,,False,,,,,,,,,,R50D6,True,Detection,0.3240568041801452,,AM
,2024-07-02,2024-07-02T07:54:24.070000,,2024-07-02T07:54:24.070000,2024-07-02_187,,,False,,,,,,,,,,R50D6,True,Detection,0.2166272550821304,,AM
,2024-07-02,2024-07-02T07:55:10,,2024-07-02T07:55:10,2024-07-02_188,,,False,,,,,,,,,,R50D6,True,Detection,0.8922638893127441,,AM
,2024-07-02,2024-07-02T07:55:10.600000,,,2024-07-02_189,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T07:55:42.020000,,2024-07-02T07:55:42.020000,2024-07-02_190,,,False,,,,,,,,,,R50D6,True,Detection,0.2219835221767425,,AM
,2024-07-02,2024-07-02T07:55:54.990000,,2024-07-02T07:55:54.990000,2024-07-02_191,,,False,,,,,,,,,,R50D6,True,Detection,0.2321414053440094,,AM
,2024-07-02,2024-07-02T07:56:22.060000,,2024-07-02T07:56:22.060000,2024-07-02_192,,,False,,,,,,,,,,R50D6,True,Detection,0.6817867755889893,,AM
,2024-07-02,2024-07-02T07:56:52.950000,,2024-07-02T07:56:52.950000,2024-07-02_193,,,False,,,,,,,,,,R50D6,True,Detection,0.4600118100643158,,AM
,2024-07-02,2024-07-02T07:56:53.420000,,,2024-07-02_194,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T07:57:06.210000,,2024-07-02T07:57:06.210000,2024-07-02_195,,,False,,,,,,,,,,R50D6,True,Detection,0.3004204630851745,,AM
,2024-07-02,2024-07-02T07:57:57.010000,,2024-07-02T07:57:57.010000,2024-07-02_196,,,False,,,,,,,,,,R50D6,True,Detection,0.8854115605354309,,AM
,2024-07-02,2024-07-02T07:59:05.970000,,2024-07-02T07:59:05.970000,2024-07-02_197,,,False,,,,,,,,,,R50D6,True,Detection,0.2269339710474014,,AM
,2024-07-02,2024-07-02T07:59:07.980000,,2024-07-02T07:59:07.980000,2024-07-02_198,,,False,,,,,,,,,,R50D6,True,Detection,0.2602826356887817,,AM
,2024-07-02,2024-07-02T08:01:49.200000,,2024-07-02T08:01:49.200000,2024-07-02_199,,,False,,,,,,,,,,R50D6,True,Detection,0.317717969417572,,AM
,2024-07-02,2024-07-02T08:02:55.170000,,2024-07-02T08:02:55.170000,2024-07-02_200,,,False,,,,,,,,,,R50D6,True,Detection,0.6718986630439758,,AM
,2024-07-02,2024-07-02T08:03:16.230000,,2024-07-02T08:03:16.230000,2024-07-02_201,,,False,,,,,,,,,,R50D6,True,Detection,0.2535353302955627,,AM
,2024-07-02,2024-07-02T08:04:29.120000,,2024-07-02T08:04:29.120000,2024-07-02_202,,,False,,,,,,,,,,R50D6,True,Detection,0.5158089995384216,,AM
,2024-07-02,2024-07-02T08:04:39.290000,,2024-07-02T08:04:39.290000,2024-07-02_203,,,False,,,,,,,,,,R50D6,True,Detection,0.2750024497509002,,AM
,2024-07-02,2024-07-02T08:05:12.470000,,2024-07-02T08:05:12.470000,2024-07-02_204,,,False,,,,,,,,,,R50D6,True,Detection,0.8060053586959839,,AM
,2024-07-02,2024-07-02T08:06:06.980000,,2024-07-02T08:06:06.980000,2024-07-02_205,,,False,,,,,,,,,,R50D6,True,Detection,0.4726553559303283,,AM
,2024-07-02,2024-07-02T08:06:07.980000,,2024-07-02T08:06:07.980000,2024-07-02_206,,,False,,,,,,,,,,R50D6,True,Detection,0.5220756530761719,,AM
,2024-07-02,2024-07-02T08:08:51.850000,,2024-07-02T08:08:51.850000,2024-07-02_207,,,False,,,,,,,,,,R50D6,True,Detection,0.8717571496963501,,AM
,2024-07-02,2024-07-02T08:09:01.910000,,2024-07-02T08:09:01.910000,2024-07-02_208,,,False,,,,,,,,,,R50D6,True,Detection,0.2775120735168457,,AM
,2024-07-02,2024-07-02T08:11:56.150000,,2024-07-02T08:11:56.150000,2024-07-02_209,,,False,,,,,,,,,,R50D6,True,Detection,0.5576125383377075,,AM
,2024-07-02,2024-07-02T08:11:56.830000,,,2024-07-02_210,,,False,,,,,,,,,,R50D6,True,Detection,,,AM
,2024-07-02,2024-07-02T08:12:35.090000,,2024-07-02T08:12:35.090000,2024-07-02_211,,,False,,,,,,,,,,R50D6,True,Detection,0.4539169073104858,,AM
,2024-07-02,2024-07-02T08:13:05,,2024-07-02T08:13:05,2024-07-02_212,,,False,,,,,,,,,,R50D6,True,Detection,0.3751429319381714,,AM
,2024-07-02,2024-07-02T08:13:06,,2024-07-02T08:13:06,2024-07-02_213,,,False,,,,,,,,,,R50D6,True,Detection,0.5226489901542664,,AM
